date,WILLREITIND,S5UTIL,S5CONS,S5COND,Gold_Price
2001-12-12,2028.11,137.35,212.4,234.4888,273.5
2001-12-13,2011.19,138.75,213.81,235.0928,274.35
2001-12-14,2023.52,137.06,213.95,233.1372,277.05
2001-12-17,2033.72,134.75,215.41,234.347,277.75
2001-12-18,2038.54,137.51,217.14,236.7952,278.85
2001-12-19,2027.69,142.72,219.43,237.2848,278.65
2001-12-20,2018.63,141.83,219.48,238.3665,276.1
2001-12-21,2030.24,141.09,220.81,236.981,277.5
2001-12-24,2037.91,142.4,220.54,239.022,277.5
2001-12-26,2046.55,143.83,220.96,238.7744,277.5
2001-12-27,2049.31,145.76,221.25,240.4738,277.7
2001-12-28,2057.78,146.3,219.44,242.8195,276.5
2001-12-31,2053.5,145.88,218.39,244.8282,276.5
2002-01-02,2054.69,147.8,219.13,241.8771,278.35
2002-01-03,2070.84,146.47,218.13,241.4131,278.8
2002-01-04,2065.04,145.85,216.15,241.5541,277.75
2002-01-07,2058.56,146.92,214.51,244.7098,278.6
2002-01-08,2059.05,145.08,214.67,245.5021,278.6
2002-01-09,2053.66,144.63,214.05,245.0015,281.1
2002-01-10,2050.45,145.19,214.33,241.4679,286.85
2002-01-11,2047.93,143.55,214.93,242.0773,285.75
2002-01-14,2068.76,144.17,216,238.5898,286.35
2002-01-15,2058.87,144.57,217.66,236.4141,284.2
2002-01-16,2049.97,144.15,216.66,237.8876,284.6
2002-01-17,2058.07,141.8,218.32,234.0088,285
2002-01-18,2043.58,141.67,218.62,235.8432,283.2
2002-01-22,2046.12,139.43,219.44,234.4545,282.05
2002-01-23,2045.03,140.14,218.4,234.1896,280.75
2002-01-24,2040.82,140.7,217.21,237.4691,279.2
2002-01-25,2038.74,140.41,218.58,237.1482,279
2002-01-28,2039.41,139.4,219.08,235.09,279.1
2002-01-29,2033.86,135.07,215.39,237.57,277.9
2002-01-30,2045.84,134.92,217.55,233.04,281.5
2002-01-31,2045.45,137.2,220.68,237.03,282.3
2002-02-01,2048.52,138.15,220.83,239.72,283.9
2002-02-04,2052.84,135.53,220.83,237.09,287.4
2002-02-05,2049.52,132.9,222.42,232.24,291.95
2002-02-06,2041.69,130.96,220.77,231.72,299.5
2002-02-07,2036.42,131.93,220.21,230.91,299.5
2002-02-08,2041.15,132.43,219.92,232.18,304.3
2002-02-11,2058.5,133.8,221.16,236.81,297.75
2002-02-12,2052.36,134.86,222.02,241.3,298.9
2002-02-13,2062.34,135.65,223.09,240.23,297.4
2002-02-14,2065.7,135.04,224.09,243.18,299
2002-02-15,2076.77,133.1,225.66,243.68,299.85
2002-02-19,2069.19,131.45,223.72,240.28,296.5
2002-02-20,2088.12,130.96,226.72,236.0694,291.3
2002-02-21,2065.8,130.74,224.46,239.69,292.15
2002-02-22,2092.49,132.22,228.77,237.15,292.75
2002-02-25,2094.31,131.92,231.2,238.46,291.95
2002-02-26,2096.41,133.7,230.55,242.47,294.2
2002-02-27,2095.25,134.37,229.45,243.77,297.4
2002-02-28,2090.27,133.54,229.47,243.14,296.85
2002-03-01,2111.99,135.99,232.8,242.59,295.4
2002-03-04,2138.33,138.87,231.34,246.93,297.4
2002-03-05,2173.59,141.79,229,250.69,297.8
2002-03-06,2185.58,144.67,229.71,245.61,292.7
2002-03-07,2183.54,145.67,227.95,248.34,291
2002-03-08,2184.03,145.25,228.51,248.74,289.15
2002-03-11,2168.5,146,228.1,250.88,291.2
2002-03-12,2165.96,144.67,230.12,251.23,293.6
2002-03-13,2165.52,143.33,228.81,250.58,293.15
2002-03-14,2190.02,143.38,229.6,249.43,291.2
2002-03-15,2196.75,143.8,232.76,249.46,290.3
2002-03-18,2202.76,145.72,232.15,253.93,292.05
2002-03-19,2207.16,146.34,234.65,254.82,293.1
2002-03-20,2201.25,146.37,233.8,255.38,291.85
2002-03-21,2219.72,150.18,235.4,253.66,292.75
2002-03-22,2218.28,149.41,236.74,250.37,294.25
2002-03-25,2208.16,148.79,235.23,249.23,297.7
2002-03-26,2222.34,147.43,237.42,245.49,296.1
2002-03-27,2232.26,149.44,237.2,245.34,299
2002-03-28,2225.33,149.43,236.99,247.2,301.4
2002-04-01,2230.44,149.06,236.67,246.95,301.4
2002-04-02,2234.83,150.4,236.65,243.65,304
2002-04-03,2230.09,149.05,234.75,240.94,303.75
2002-04-04,2239.86,149.28,237.15,238.83,301.7
2002-04-05,2257.26,148.57,236.73,241.09,301
2002-04-08,2278.83,149.18,237.85,243.24,300.45
2002-04-09,2298.56,147.86,238.9,245.15,298.7
2002-04-10,2325.8,150.1,243.14,245.99,298
2002-04-11,2313.02,147.45,240.81,248.04,301.3
2002-04-12,2347.45,147.38,241.79,243.22,300.35
2002-04-15,2322,145.54,238.95,246.62,300.1
2002-04-16,2296.85,147.8,241.53,244.95,297.75
2002-04-17,2265.18,149.78,239.97,247.85,300.85
2002-04-18,2270.07,150.55,239.11,246.62,304.25
2002-04-19,2251.85,150.95,241.44,245.84,301.8
2002-04-22,2227.29,150.88,242.15,247.29,303.7
2002-04-23,2195.15,152.22,242.62,243.7,302.7
2002-04-24,2207.72,151.1,242.18,244.19,304.2
2002-04-25,2217.27,147.33,241.39,243.01,307.25
2002-04-26,2208.26,144.65,240.14,243.16,306.6
2002-04-29,2208.56,144.39,239.93,239.13,309.7
2002-04-30,2237.74,146.44,241.38,235.68,308.2
2002-05-01,2256.79,145.91,244.96,236.88,308.35
2002-05-02,2279.35,145.17,246.91,240.68,307.6
2002-05-03,2277,145.04,245.14,240.21,310.45
2002-05-06,2256.48,144.1,244.77,237.3,310.45
2002-05-07,2246.08,141.36,244.28,232.12,312
2002-05-08,2238,142.46,244.31,234.41,310.5
2002-05-09,2211.71,141.46,244.09,239.24,308.85
2002-05-10,2194.22,138.76,243.94,236.74,311.15
2002-05-13,2202.4,138.05,246.03,232.41,310.75
2002-05-14,2211.54,138.93,244.93,235.71,308.4
2002-05-15,2227.04,136.79,243.27,243.45,308.3
2002-05-16,2214.66,133.59,244.73,243.87,310.1
2002-05-17,2223.94,131.84,244.95,245.36,310.6
2002-05-20,2216.6,134.69,242.71,247.4,311.5
2002-05-21,2201.73,135.57,241.22,245.72,315.2
2002-05-22,2201.23,139.16,243.75,240.74,317.1
2002-05-23,2241.81,140.36,243.86,239.95,317.15
2002-05-24,2239.23,140.14,241.77,241.02,320.95
2002-05-28,2254.98,139.57,239.21,239.8,320.2
2002-05-29,2275.35,134.99,239.34,236.52,327.05
2002-05-30,2274.78,133.08,240.27,235.46,326
2002-05-31,2267.65,132.79,243.36,233.7,326.6
2002-06-03,2264.81,127.67,240.31,236.3,326.6
2002-06-04,2274.38,129.48,240.71,231.75,326.6
2002-06-05,2272.12,127.6,243.8,229.93,322
2002-06-06,2262.61,124.35,239.96,232.73,324.1
2002-06-07,2258.63,123.95,239.91,228.52,326.4
2002-06-10,2266.21,124.14,239.88,229.25,322.5
2002-06-11,2268.5,123.43,239.2,231.81,316.8
2002-06-12,2272.72,124.69,240.69,229.73,319.75
2002-06-13,2272.64,125.91,238.48,228.58,318.75
2002-06-14,2267.13,124.8,237.07,225.08,322.1
2002-06-17,2282.31,126.9,240.49,223.52,317.8
2002-06-18,2270.45,128.1,240.01,229.54,318.35
2002-06-19,2269.8,126.81,239.45,229.92,320.65
2002-06-20,2279.08,124.25,239.52,227.96,322.35
2002-06-21,2300.1,124.84,236.79,222.49,322.7
2002-06-24,2293.74,122.62,233.67,218.08,326.4
2002-06-25,2312.5,121.59,227.94,219.74,321.7
2002-06-26,2300.21,120.31,229.08,216.98,321.55
2002-06-27,2307.05,120.57,230.27,214.47,318.8
2002-06-28,2327.88,122.93,228.52,216.95,318.5
2002-07-01,2304.78,120.51,230.6,217.17,312.1
2002-07-02,2278.82,117.84,228.49,211.12,314.45
2002-07-03,2250.04,117.04,226.64,206.47,310.85
2002-07-05,2269.18,118.3,230.02,211.01,311.3
2002-07-08,2242.09,117.17,231.15,218.44,311.7
2002-07-09,2229.76,113.58,225.78,215.24,313.8
2002-07-10,2199.01,107.33,221.05,210.59,314.8
2002-07-11,2156.24,110.83,217.13,203.19,314.15
2002-07-12,2144.71,107.14,212.51,203.21,316.7
2002-07-15,2129.01,108.68,211.53,199.91,319
2002-07-16,2150.79,105.43,206.37,199.81,318.25
2002-07-17,2129.85,104.26,208.3,192.19,316.15
2002-07-18,2075.24,101.04,203.17,191.22,317.65
2002-07-19,2039.08,95.77,192.5,187.99,322.9
2002-07-22,2001.1,93.8,194.58,180.71,322.9
2002-07-23,1940.82,85.73,196.37,176.08,319.7
2002-07-24,1947.17,93.32,204.76,173.37,311.25
2002-07-25,1993.86,96.47,208.68,184.33,309.45
2002-07-26,2064.23,94.9,209.59,180.51,304.95
2002-07-29,2165.8,96.4,216.64,182.92,303
2002-07-30,2194.24,103.97,213.76,193.21,305.4
2002-07-31,2201.84,105.54,217.94,192.68,304.65
2002-08-01,2159.5,103.29,216.08,191.61,302.25
2002-08-02,2118.59,101.09,216.09,185.55,305.05
2002-08-05,2084.27,99.78,212.6,177.68,309.5
2002-08-06,2093.66,103.17,213.15,172.57,305.75
2002-08-07,2126.99,104.1,217.04,178.64,312.2
2002-08-08,2125.07,105.58,222.3,181.09,312.15
2002-08-09,2102.96,106.2,223.39,182.64,312.95
2002-08-12,2128.19,108.09,222.72,183.47,316.7
2002-08-13,2099.17,105.21,221.29,180.78,313.8
2002-08-14,2119.47,108.18,227.81,178.91,315.65
2002-08-15,2127.02,108.21,226.28,188.13,312.65
2002-08-16,2159.04,106.46,225.71,196.25,314.2
2002-08-19,2142.07,108.15,226.71,195.16,310.1
2002-08-20,2139.98,108.37,225.45,201.15,308
2002-08-21,2159.42,111.5,225.79,199.6,306.55
2002-08-22,2157.86,113.32,226.25,202.89,305.4
2002-08-23,2162.48,111.47,223.31,205.17,305.95
2002-08-26,2184.93,113.66,223.63,199.83,305.95
2002-08-27,2184.3,111.89,223.27,201.02,310.5
2002-08-28,2198.63,111.19,221.16,197.81,311.1
2002-08-29,2193.68,109.67,218.34,195.22,312.1
2002-08-30,2203.74,108.8,220.03,196.57,312.8
2002-09-03,2181.03,105,215.2,196.53,313.5
2002-09-04,2189.04,104.76,216.28,189.29,313
2002-09-05,2177.39,104.46,216.57,192.94,317.55
2002-09-06,2188.93,104.24,216.43,189.63,319.25
2002-09-09,2184.4,103.91,219.64,196.28,322.5
2002-09-10,2183.5,101.5,220.56,197.81,319.1
2002-09-11,2182.83,101.9,220.49,200.87,315.5
2002-09-12,2171.02,98.94,216.76,200.83,318.85
2002-09-13,2184.97,100.65,218.31,195.41,318.8
2002-09-16,2174.73,99.6,221.13,198,315.35
2002-09-17,2164.79,95.95,215.42,198.74,315.9
2002-09-18,2159.29,98.52,214.79,195.84,318.7
2002-09-19,2143.49,96.66,209.16,195.54,322.25
2002-09-20,2160.06,94.69,208.8,189.94,322.3
2002-09-23,2150.75,91.91,207.95,191.95,322.5
2002-09-24,2134.77,89.18,204.85,186.52,326.3
2002-09-25,2123.66,91.56,207.23,183.02,325.15
2002-09-26,2148.94,95.1,211.59,186.95,319.6
2002-09-27,2124.51,93.42,205.18,192.29,320.05
2002-09-30,2116.43,94.42,203.53,185.62,323.7
2002-10-01,2110.3,96.39,209.48,179.51,321.75
2002-10-02,2083.28,94.25,206.97,184.56,322.2
2002-10-03,2081.41,92.81,207.44,180.98,322.1
2002-10-04,2045.19,88.99,205.02,178.99,320.3
2002-10-07,1988.95,88.35,204.95,177.23,321.75
2002-10-08,1964.88,84.54,209.02,170.25,319
2002-10-09,1902.99,77.27,206.85,174.25,319.35
2002-10-10,1953.23,83.04,207.38,167.91,318.95
2002-10-11,1991.51,84.19,210.7,172.46,316.85
2002-10-14,1963.43,83.36,213.69,180.89,317.75
2002-10-15,2008.39,84.02,215.79,181.65,316.2
2002-10-16,1988.31,80.65,210.95,191.41,314.05
2002-10-17,2015.35,82.15,211.5,187.74,310.75
2002-10-18,2008.5,82.86,213.65,189.09,312.75
2002-10-21,2000.87,87.84,218.79,191.44,312.6
2002-10-22,1968.45,86.21,215.18,195.72,312.55
2002-10-23,1965.3,88.42,215.05,194.59,312.1
2002-10-24,1989.67,88.37,212.55,197.64,311.75
2002-10-25,2018.92,89.75,213.51,195.07,313
2002-10-28,2007.41,91.26,208.88,198.73,314.45
2002-10-29,1990.67,90.85,211.99,195.11,317.15
2002-10-30,1994.99,92.72,212.27,195.02,316.55
2002-10-31,2002.83,92.37,210.51,192.01,316.9
2002-11-01,2019.81,93.16,212.18,191.08,319.85
2002-11-04,2047.06,96.19,208.1,193.9,317.55
2002-11-05,2053.74,96.07,211.13,193.15,318.5
2002-11-06,2072.2,97.65,209.54,196.07,317.3
2002-11-07,2061.11,93.5,209.54,197.36,319.25
2002-11-08,2048.68,90.51,207.93,192.82,321.7
2002-11-11,2031.99,89.63,206.79,191.29,320.7
2002-11-12,2054.93,87.74,200.92,187.08,321.75
2002-11-13,2035.37,88.64,204.37,190.11,324
2002-11-14,2072.98,90.25,206.71,191.11,318.6
2002-11-15,2066.55,91.82,208.63,195.88,319.1
2002-11-18,2059.69,91.64,207.03,197.34,318.75
2002-11-19,2060.41,91.53,208.88,193.97,319.7
2002-11-20,2069.29,92.18,208.91,190.38,318.85
2002-11-21,2076.56,93.09,205.97,192.75,317.65
2002-11-22,2088.66,96.04,206.02,197.11,317.7
2002-11-25,2086.85,96.38,203.93,197.49,317.45
2002-11-26,2083.07,93.71,202.48,198.67,317.5
2002-11-27,2102.17,94.31,205.25,194.34,317.85
2002-11-29,2098.58,94.25,204.15,201.36,319.05
2002-12-02,2121.05,93.1,202.89,200.33,316.45
2002-12-03,2114.24,94.44,203.81,200.82,319.7
2002-12-04,2108.41,92.01,207.31,194.52,322.1
2002-12-05,2109.24,91.49,204.71,194.38,322.45
2002-12-06,2106.33,91.68,206.76,192.67,325.75
2002-12-09,2117.7,92.5,205.56,192.94,325.1
2002-12-10,2110.94,93.59,209.04,186.87,323.1
2002-12-11,2106.91,94.29,207.58,189.89,324.25
2002-12-12,2108.63,94.87,206.12,189.36,326.4
2002-12-13,2097.59,95.75,205.72,189.25,332.2
2002-12-16,2117.51,96.84,207.05,185.19,333
2002-12-17,2097.6,97.47,204.83,189.81,339
2002-12-18,2085.47,97.25,204.57,186.97,338
2002-12-19,2083.61,96.73,202.39,184.25,345
2002-12-20,2092.96,97.81,204.91,183,341.6
2002-12-23,2107.74,97.19,205.75,184.98,343.95
2002-12-24,2111.6,97.26,205.48,183.14,343.95
2002-12-26,2109.6,98.01,205.94,181.97,343.95
2002-12-27,2108.78,96.71,203.68,182.59,349.3
2002-12-30,2124.36,97.68,204.75,179.34,347.2
2002-12-31,2127.06,97.76,204.62,181.72,347.2
2003-01-02,2137.67,100.08,208.56,182.75,343.8
2003-01-03,2155.2,100.87,208.12,189.19,344.5
2003-01-06,2177.72,105.25,209.08,185.18,351.75
2003-01-07,2145.78,102.79,207.56,188.27,349
2003-01-08,2123.74,103.59,206.51,187.82,349.75
2003-01-09,2127.6,103.73,208.97,185.63,352.4
2003-01-10,2108.54,103,208.94,191.2,353
2003-01-13,2098.25,100.58,209.94,192.03,352.55
2003-01-14,2099.64,101.06,210.03,191.87,353.1
2003-01-15,2093.99,100.85,207.91,192.46,351
2003-01-16,2071.14,100.7,211,189.8,352.3
2003-01-17,2049.95,99.78,210.55,189.35,357
2003-01-21,2042.72,98.11,208.26,187.24,353.8
2003-01-22,2042.84,97.16,206.62,182.35,358.5
2003-01-23,2048.91,98.32,204.53,179.7,364.7
2003-01-24,2028.85,95.94,200.48,183.38,366
2003-01-27,2021.38,92.84,197.65,178.89,368.5
2003-01-28,2027.04,95.28,198.36,175.74,368.4
2003-01-29,2046.14,95.31,196.17,177.92,369.9
2003-01-30,2032.8,93.86,192.49,179.51,367.6
2003-01-31,2065.14,94.5,197.1,174.7,367.5
2003-02-03,2054.56,95.38,197.61,176.73,369.5
2003-02-04,2061.85,94.25,197.83,177.12,376.55
2003-02-05,2062.96,92.73,196.87,173.06,382.1
2003-02-06,2064.78,92.09,195.2,172.56,375.8
2003-02-07,2049.03,90.58,193.43,172.78,373.25
2003-02-10,2066.79,91.02,194.91,170.53,370.5
2003-02-11,2046.19,89.23,191.83,171.18,364
2003-02-12,2034.92,86.3,191.73,171.11,356.3
2003-02-13,2039.17,87.52,191.95,169.77,352.8
2003-02-14,2030.96,88.84,195.03,167.91,354.25
2003-02-18,2056.74,89.77,196.27,172.69,344.1
2003-02-19,2070.33,89.36,194.58,175.96,346
2003-02-20,2073.86,89.82,192.48,173.61,351.55
2003-02-21,2093.05,90.52,194.49,171.98,352.3
2003-02-24,2074.75,90.01,191.59,175.05,355.2
2003-02-25,2095.54,90.74,193.35,170.33,357.6
2003-02-26,2085.89,89.01,191.31,172.99,351.9
2003-02-27,2101.46,89.49,192.4,171.06,351.25
2003-02-28,2102.74,89.48,191.38,173.47,347.45
2003-03-03,2105.14,89.98,189.88,175.15,345.5
2003-03-04,2090.05,89.19,187.76,173.09,353.4
2003-03-05,2093.83,90.07,186.96,168.09,353.95
2003-03-06,2083.45,90.27,185.47,169.87,354.7
2003-03-07,2083.45,90.29,185.84,168.25,350.75
2003-03-10,2062.01,88.37,182.72,171.04,354.45
2003-03-11,2060.56,88.06,184.43,166.91,348.7
2003-03-12,2056.71,88.59,185.58,165.09,346.1
2003-03-13,2078.22,89.57,189.01,165.82,334.5
2003-03-14,2069.99,90.09,189.2,173.84,335.2
2003-03-17,2113.55,91.99,194.21,174.35,340.75
2003-03-18,2120.04,93.09,193.02,182.39,338.8
2003-03-19,2143.67,92.92,196,182.03,335.8
2003-03-20,2166.42,93.68,195.43,183.85,335.8
2003-03-21,2203.1,95.04,199.43,185.54,333.5
2003-03-24,2149.36,92.94,193.89,191.52,329.45
2003-03-25,2174.1,94.33,194.75,182.48,331.9
2003-03-26,2184.08,93.59,193.87,185.8,329.95
2003-03-27,2175.87,94.13,194.26,185.22,332.75
2003-03-28,2170.32,93.98,192.2,184.91,330.75
2003-03-31,2153.93,93.6,190.25,183.19,334.85
2003-04-01,2199.4,94.24,189.91,179.84,334.35
2003-04-02,2220.98,94.43,193.76,180.98,329.3
2003-04-03,2211.52,93.84,192.08,186.93,323.7
2003-04-04,2193.5,95.19,192.84,187.03,323.8
2003-04-07,2217.67,94.95,192.8,188.21,319.9
2003-04-08,2206.29,94.47,194.11,189.94,323.4
2003-04-09,2211.18,94.18,192.88,189.86,321.35
2003-04-10,2201.74,94.73,193.31,187.28,324.6
2003-04-11,2191.7,94.5,193.86,190.14,324.8
2003-04-14,2221.38,95.74,197.27,188.48,325.95
2003-04-15,2230.83,97.05,197.67,192.62,325.45
2003-04-16,2236.77,96.76,192.53,194.73,324.1
2003-04-17,2251.71,97.61,195.4,191.87,327
2003-04-21,2267.16,97.92,194.51,195.13,327
2003-04-22,2290.75,99.23,197.42,195.15,334.9
2003-04-23,2296.99,99.35,197.36,199.63,333.3
2003-04-24,2272.08,100.8,195.84,201.01,333.7
2003-04-25,2256.21,100.09,193.19,198.5,333.25
2003-04-28,2251.82,101.63,196.29,195.51,332.6
2003-04-29,2257.28,101.54,197.29,199.62,331.4
2003-04-30,2236.95,101.51,195.75,201.15,336.75
2003-05-01,2252.37,100.04,195.5,200.62,341.2
2003-05-02,2276.28,100.92,196.94,198.71,340.5
2003-05-05,2295.89,101.28,196.26,200.74,340.5
2003-05-06,2318.05,101.08,196.96,199.37,342.85
2003-05-07,2300.86,100.86,197.56,202.1,341.85
2003-05-08,2315.98,100.79,196.43,201.95,346.45
2003-05-09,2338.05,101.54,199.35,200.14,347.9
2003-05-12,2351.44,102.01,201.04,202.66,351.1
2003-05-13,2352.61,102.06,199.55,206.27,350.4
2003-05-14,2342.71,102.55,198.45,205.4,353.55
2003-05-15,2348.14,104.29,199.6,203.62,354.25
2003-05-16,2360.46,106.36,198.03,204.73,355
2003-05-19,2347.94,104.6,197.06,204.79,359
2003-05-20,2365.86,105.16,198.07,198.42,366.3
2003-05-21,2376.08,104.91,199.19,198.72,367.8
2003-05-22,2396.06,106.74,201.94,199.48,369.6
2003-05-23,2403.2,110.88,201.53,203,370.5
2003-05-27,2404.22,112.53,203.18,201.79,371.4
2003-05-28,2368.41,111.86,203.71,206.44,359.5
2003-05-29,2317.27,109.96,203.34,207.19,363.1
2003-05-30,2363.62,111.5,204.97,206.98,361.4
2003-06-02,2375.14,112.35,205.38,210.72,364.75
2003-06-03,2385.26,112.76,206.93,213.29,365
2003-06-04,2408.54,114.19,208.86,212.5,364.2
2003-06-05,2408.83,112.96,208.88,215.97,366.75
2003-06-06,2434.68,111.85,208,217.5,363
2003-06-09,2417.14,111.34,207.4,216.19,362.75
2003-06-10,2448.24,111.58,208.61,212.88,354.25
2003-06-11,2465.81,112.55,209.8,215.12,354.25
2003-06-12,2434.7,113.95,209.74,218.19,352.25
2003-06-13,2401.25,112.55,208.43,219.28,353.05
2003-06-16,2423.06,114.72,212.02,216.81,358.3
2003-06-17,2402.65,114.29,210.65,221.8,362.75
2003-06-18,2377.15,114.7,211.17,221.31,359.75
2003-06-19,2374.52,114.78,208.17,219.33,357.65
2003-06-20,2377.9,114.68,207.77,215.67,358
2003-06-23,2352.33,113.32,206.63,215.96,355
2003-06-24,2362.73,112.47,209.07,213.47,348.25
2003-06-25,2377.66,112.41,206.44,213.31,348.1
2003-06-26,2407.9,113.3,207.5,211.92,343.85
2003-06-27,2414.91,112.2,206.16,214.13,345.5
2003-06-30,2414.64,112.45,206.47,212.58,346
2003-07-01,2432.81,111.82,208.08,213.71,350.2
2003-07-02,2468.87,112.56,209.83,214.06,351.5
2003-07-03,2480.22,111.66,208.15,215.86,349.4
2003-07-07,2505.26,111.95,210.26,214.91,348.15
2003-07-08,2506.58,111.23,210.22,220.02,347.2
2003-07-09,2491.59,110.23,207,222.16,344.15
2003-07-10,2453.3,107.99,207.14,220.23,343.4
2003-07-11,2477.23,108.75,208.09,217.09,343.7
2003-07-14,2497.6,108.57,207.76,219.97,347.5
2003-07-15,2498.45,107.12,208.11,221.74,348.25
2003-07-16,2493.51,105.16,206.49,220.78,343.2
2003-07-17,2460.03,104.76,205.39,220.01,342.5
2003-07-18,2475.8,106.45,207.55,217.24,344.35
2003-07-21,2464.33,104.56,205.7,219.08,350
2003-07-22,2480.13,106.53,207.29,215.71,352
2003-07-23,2465.37,105.86,206.73,217.34,354.75
2003-07-24,2487.44,105.95,204.88,216.83,357.3
2003-07-25,2502.56,106.48,207.15,216.47,363
2003-07-28,2489.54,105.81,205.93,219.5,365.6
2003-07-29,2513.15,105.36,204.47,219.8,363.5
2003-07-30,2546.45,104.63,205.49,218.95,357.75
2003-07-31,2543.04,104.79,205.02,216.93,354.75
2003-08-01,2533.59,104.14,203.23,218.29,352.35
2003-08-04,2520.08,104.13,204.83,217.08,347.5
2003-08-05,2512.6,102.51,202.2,216.32,348.4
2003-08-06,2513.33,103.49,202.88,212.06,352
2003-08-07,2523.4,103.99,204.63,213.05,351.6
2003-08-08,2519.98,104.47,205.93,214.63,353.95
2003-08-11,2521.76,104.43,206.1,217.04,359.15
2003-08-12,2524.34,105.62,207.89,217.94,360.1
2003-08-13,2511.71,105,206.91,220.86,358.65
2003-08-14,2528.39,105.16,207.51,219.97,363.6
2003-08-15,2514.38,105.16,207.64,220.75,364.5
2003-08-18,2527.71,104.52,207.9,221.23,360.25
2003-08-19,2537.77,104.53,207.07,223.84,360.4
2003-08-20,2544.6,105.77,206.78,224.87,363.7
2003-08-21,2550.63,106.07,206.9,225.15,363.3
2003-08-22,2525.43,104.85,205.13,226.73,358.75
2003-08-25,2506.22,105.42,206.8,224.53,358.75
2003-08-26,2528.18,105.77,207.16,224.01,360.5
2003-08-27,2555.74,105.75,207.48,224.44,371.25
2003-08-28,2553.4,105.85,208.66,224.84,369.8
2003-08-29,2564.22,106.26,208.96,226.3,375.6
2003-09-02,2600.22,108.05,211.26,229.08,373.7
2003-09-03,2623.84,108.69,211.64,231.51,370
2003-09-04,2627.06,108.72,212.54,231.88,370.75
2003-09-05,2615.74,108.4,210.52,232.49,375.8
2003-09-08,2623.58,109.41,210.68,230.07,374.65
2003-09-09,2618.15,108.55,208.26,230.26,382.25
2003-09-10,2580.41,108.77,208.54,226.21,380
2003-09-11,2601.32,108.53,209.45,222.94,376.3
2003-09-12,2607.17,109.26,209.42,224.52,378.25
2003-09-15,2598.48,108.65,209.1,224.45,373.5
2003-09-16,2602.33,109.62,209.84,224.81,374.6
2003-09-17,2588.67,109.03,210.86,228.44,374.25
2003-09-18,2605.23,110.63,212.67,227.62,378.3
2003-09-19,2622.86,110.89,211.88,229.33,379.75
2003-09-22,2622.86,109.81,209.9,228.21,385.5
2003-09-23,2638.2,110.33,211.34,224.82,384.6
2003-09-24,2619.67,109.3,209.38,227.24,385
2003-09-25,2617,109.36,209.47,222.47,390.7
2003-09-26,2618.96,110.24,208.64,221.3,382.7
2003-09-29,2640.2,111.43,209.49,218.63,381.95
2003-09-30,2654.39,110.76,207.96,219.18,388
2003-10-01,2674.85,111.85,211.99,218.1,383.5
2003-10-02,2699.7,112.46,212.4,223.96,382.2
2003-10-03,2725.81,112.69,213.29,224.73,384.25
2003-10-06,2756.09,112.9,214.31,227.42,371.3
